id,rating,text,date,average_rating,amount_of_rating
32,3.0,"Nous avons fêté le 50e anniversaire d'un membre de la famille le 25 janvier dernier, & nous avons passé une super soirée ! L'animatrice était vraiment professionnelle & savait comment mettre de l'ambiance. Tout le monde s'est pris au jeu & a bien participé.Nous avons aussi très bien mangé, franchement, c'était très bon.
Par contre, nous avons trouvé l'ensemble (soirée & repas) très cher. Malgré ça, nous avons passer du très bon temps. Je ne pense pas que nous y retournerons sans raison particulière, mais pour une occasion spéciale, pourquoi pas.

---- J'ai mis 3 étoiles à cause du prixView more","Mar 6, 2025",,1040
32,2.0,"Le principe de jeu de société est vraiment super mais nous avons attendu pendant 1h30 avant d'avoir notre assiette , le serveur est venue nous porter des plats de bonbons pour s'excuser..

Pour la nourriture en général c'était bon mais l'intérieur de la boulette de mon burger était assez rouge..View more","Mar 2, 2025",,1040
32,3.0,"Malheureusement, je n'y vais plus, car c'est trop dispendieux. Déjà, payer un montant de base pour s'asseoir... qui augmente encore & encore...comprend l'accès aux jeux, mais j'aurais aimé pouvoir aller manger sans nécessairement jouer & payer les frais. Les drinks à plus ou moins 15$... c'est cher! Puis j'y allais pour un Nachos avec porc effiloché & ananas qui était tout simplement divin & il a été retiré du menu. Les frites sont bonnes, je les recommande. Mais bref, pour une soirée jeux de société, avec le prix de base par personne pour s'asseoir, ça revient trop cher si je veux aussi manger & boire un verre. Si vous voulez seulement payer l'accès aux jeux, boire de l'eau & ne rien manger, ça fait du sens, mais rendu là, je préfère organiser les soirées de jeux chez-moi. 🤷🏽?♀? Dommage, car le concept est vraiment génial, le personnel est sympathique, ... mais avec les prix qui ne cessent d'augmenter, c'est rendu hors de mes moyens. Si au moins l'accès aux jeux devenait gratuit à l'achat d'un repas &/ou d'un drinks... ça pourrait faire du sens & redevenir intéressant comme sortie. ☺?View more","Feb 25, 2025",,1040
32,5.0,"Sans Vincent, Thierry & Francis, notre expérience  Randolph ne serait pas la même 🙂View more","Feb 15, 2025",,1040
32,5.0,Nous avons eu beaucoup de plaisir. Service attentionné.View more,"Jan 31, 2025",,1040
32,4.0,"Notre serveur était avenant & très désolé de la situation. Nous avons tout de même trouvé que l'expérience n'était pas au même niveau que les autres établissements que nous avions fréquenté. Nous recommandons tout de même, mais il y peut-être besoin de plus de personnel à cette succursale où il faut tenter d'y aller à un moment moins achalandé (quoi que la place n'était pas pleine). Mais l'expérience client n'a pas été pour nous le même niveau que les autres dans les autres centres.View more","Jan 18, 2025",,1040
32,5.0,Personnel souriant & serviable. Choix de jeux impressionnant. Parfait pour sortie entre amis pour rire & interagir sans cellulaire!!!!View more,"Jan 18, 2025",,1040
32,5.0,"Awesome food, awesome games & aweaome staffView more","Jan 14, 2025",,1040
32,5.0,Je recommande!View more,"Jan 14, 2025",,1040
32,5.0,"J'aime le concept ""un prix genre 8$ & joue à tout ce que tu veux"". Pas besoin de lire les instructions ! Un animateur intéressé & enthousiaste t'explique tout. Tu aimes moins, il en apporte un autre. Pas un resto en soit mais ce qu'ils font, ils le font très bien !View more","Jan 13, 2025",,1040
32,5.0,"Super service! Des jeux amusants, des animateurs connaissants. C'était parfait!View more","Jan 3, 2025",,1040
32,5.0,Nous ne connaissions pas cette endroit. Nous avons reçu une carte cadeau. Nous n'avons réellement pas été déçu!!! L'équipe est super & très sympathique. Nous avons adoré notre expérience. Seul bémol : aucun stationnement. C'est le rue & des parcomètres. Alors frais supplémentaires à prévoir lorsque vous irez.View more,"Dec 27, 2024",,1040
32,4.0,Très agréable pour fêter en famille en jouant à des jeux de société!View more,"Dec 24, 2024",,1040
32,3.0,Endroit tranquille pour essayer des jeux de société. Garder en tête le cover pour entrer de 9$/ personne. Vous êtes pas encore assis & 40$ on disparu pour 4 personnes. Vaut pas la peine si vous prévoyez pas passé un long moment.View more,"Dec 8, 2024",,1040
33,5.0,Best Indian restaurant ever ❤?just love itView more,"Feb 15, 2025",,146
33,5.0,"The best meal, the best people & fast service. What can you ask for more. Please be back soon & I promise to go more oftenView more","Jan 28, 2025",,146
33,5.0,I am sad to announce that DAWAT burnt down!!!! The place is definitely closed & we will all cherish the good moments we had eating their delicious food. RIP :(View more,"Jan 25, 2025",,146
33,5.0,Best indian place with reasonable priceView more,"Jan 25, 2025",,146
33,5.0,Very good butter chicken. Closed for firebomb repairs.View more,"Dec 25, 2024",,146
33,5.0,"Très délicieux, bien sûr que je vais commander encore une fois & plus, la commande c'était très vite, moins de 20 minutes & la quantité est plutôt grande, j'ai commandé le poulet au beurre une promotion qu'il y avait sûr uber eats & j'ai reçu 2 pour le prix d'un, j'ai décidé de manger sûr place & ils m'ont donné du pain parce que c'était la première fois que je mangais ici.View more","Dec 7, 2024",,146
33,5.0,Amazing foodView more,"Oct 1, 2024",,146
33,2.0,"The food is very delicious but the service & wait times are terrible, we called for a pickup 20 minutes in advance thinking that we would get our order as we get there. It took 40 more minutes of waiting for our food. You'd think that they would give a discount for waiting so long but all they gave us was a cup of juice for an 80 dollar order.View more","Sep 28, 2024",,146
33,4.0,Food too expensiveView more,"Sep 4, 2024",,146
33,5.0,"Exceptional Service & Delightful Indian Cuisine at Dawat I recently had the pleasure of dining at Dawat in Montreal, & I must say, the experience exceeded my expectations in every way. One of the standout aspects of our visit was the incredibly swift service. We were in a bit of a hurry, & the staff at Dawat went above & beyond to accommodate us, managing to serve our entire order within just 10 minutes. While I'm sure such rapid service may not always be the norm, it certainly left a lasting impression on us. Now, onto the food-each dish was nothing short of perfection. We started with the fish pakora, which was an absolute delight. The pakoras had the perfect amount of crunch, & the accompanying chutney was a flavor-packed complement that elevated the dish. The mutton curry was another highlight of the meal. The mutton was cooked to tender perfection, with the rich, aromatic gravy infusing every bite with deep, satisfying flavors. It's clear that a lot of care goes into the preparation of their curries, as the depth of flavor was truly remarkable. The dal makhani was just as impressive. It was creamy, well-seasoned, & had the comforting, hearty taste you'd expect from this classic dish. The palak paneer was another winner; the paneer was soft & fresh, while the spinach gravy was flavorful & well-balanced. Every dish we ordered was outstanding, showcasing the authentic flavors of Indian cuisine with precision & care. From start to finish, our experience at Dawat was top-notch, & I would highly recommend it to anyone looking for a delicious Indian meal in Montreal.View more","Sep 1, 2024",,146
33,5.0,Excellent !View more,"Aug 18, 2024",,146
33,5.0,"The chicken wraps are delicious, filling & well worth the price. The bread is fresh & chewy with a generous amount of chicken & garnished with lettuce & sauce. The interior is the restaurant is very small with only a few tables but definitely worth the trip to go & eat here.View more","Aug 17, 2024",,146
33,4.0,Food is amazing here🔥View more,"Aug 17, 2024",,146
33,5.0,Best food best service & delicious food.View more,"Aug 16, 2024",,146
33,5.0,"Delicious, definitely worth the drive 👍 10/10View more","Aug 13, 2024",,146
33,5.0,Nice food & good priceView more,"Aug 2, 2024",,146
33,5.0,"Excellent halal Indian food. The spices are perfect, the chicken in the poulet au beurre & tikka masala melts in your mouth. We like this place because the dishes aren't too oily compared to other Indian restaurants in the Montreal area. The prices are competitive & they often have 2-for-1 specials. Definitely a must-try.View more","Jul 29, 2024",,146
33,5.0,Very yummy!View more,"Jul 24, 2024",,146
33,5.0,"Le goût pur du Pendjab est là, je l'adoreView more","Jul 23, 2024",,146
33,2.0,"I stopped by this place hoping for a flavorful Indian meal, but unfortunately, it was a mixed bag. Aloo Gobi was very oily - I mean, I like a good sauce as much as the next person, but this was like drowning in it. Paneer Tikka Masala was just average, nothing special to write home about. & Naan was a letdown, dry & chewy instead of soft & fluffy. Overall, it was an average experience. Stay away from this restaurant unless you like oily messy food.View more","Jul 21, 2024",,146
